source,traduction
Depreciation cannot be calculated for fully depreciated assets,L'amortissement ne peut pas être calculé pour les actifs entièrement amortis
Depreciation eliminated via reversal,
Dernière visite,
Descendants Of (inclusive),Descendants de (inclus)
Description of a Job Opening,Description d'une offre d'emploi
Description to inform the user about any action that is going to be performed,Description pour informer l'utilisateur de l'action qui va être effectuée
"Descriptive name for your template (e.g., 'Standard P&L', 'Detailed Balance Sheet')",
Desk,Bureau
Desk Theme,Thème du bureau
Desk User,Utilisateur du bureau
Desktop,Bureau
Desktop Layout,Disposition du bureau
Desktop Settings,Paramètres du bureau
Detect CSV type,Détecter le type CSV
Diesel,Diesel
Difference Account in Items Table,
"Difference Account must be a Asset/Liability type account (Temporary Opening), since this Stock Entry is an Opening Entry",
Difference In,Différence en
Difference Posting Date,Date de comptabilisation de la différence
Difference Qty,Qté de différence
Different 'Source Warehouse' and 'Target Warehouse' can be set for each row.,Des entrepôts 'Source' et 'Cible' différents peuvent être définis pour chaque ligne.
Dimension Filter Help,Aide du filtre de dimension
Dimension-wise Accounts Balance Report,Rapport de solde des comptes par dimension
Dimensions,Dimensions
Dinars,Dinars
Direct,Direct
Direct Expense,Dépense directe
Direct return is not allowed for Timesheet.,Le retour direct n'est pas autorisé pour les feuilles de temps.
Directory Server,Serveur de répertoire
Disable Change Log Notification,Désactiver la notification du journal des modifications
Disable Comment Count,Désactiver le nombre de commentaires
Disable Cumulative Threshold,Désactiver le seuil cumulatif
Disable Product Suggestion,Désactiver la suggestion de produit
Disable Scrolling,Désactiver le défilement
Disable System Update Notification,Désactiver la notification de mise à jour système
Disable Transaction Threshold,Désactiver le seuil de transaction
Disable Username/Password Login,Désactiver la connexion par identifiant/mot de passe
Disable signups,Désactiver les inscriptions
Disable template to prevent use in reports,
Disabled Account Selected,Compte désactivé sélectionné
Disabled Warehouse {0} cannot be used for this transaction.,L'entrepôt désactivé {0} ne peut pas être utilisé pour cette transaction.
Disabled pricing rules since this {} is an internal transfer,
Disabled tax included prices since this {} is an internal transfer,
Disables auto-fetching of existing quantity,
Disassemble Qty cannot be less than or equal to <b>0</b>.,La qté de désassemblage ne peut pas être inférieure ou égale à <b>0</b>.
Disbursed Amount cannot be more than {0} as per loan limit or assigned security value,Le montant décaissé ne peut pas dépasser {0} selon la limite du prêt ou la valeur de la garantie
Disbursed Amount: {0},Montant décaissé : {0}
Disbursed amount cannot be zero,
Disbursement,Décaissement
Disbursement References,Références de décaissement
Disbursement against loan:,Décaissement contre le prêt :
Disbursement amount cannot be greater than available limit amount,Le montant du décaissement ne peut pas être supérieur au montant de la limite disponible
Disbursement date is out of approved limit dates,
Discard Changes and Load New Invoice,Rejeter les modifications et charger une nouvelle facture
Discard {0},Rejeter {0}
Discard?,Rejeter ?
Discarded,Rejeté
Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,
Discount (%) on Price List Rate with Margin,Remise (%) sur le taux de la liste de prix avec marge
Discount Amount in Transaction,Montant de remise dans la transaction
Discount Percentage can be applied either against a Price List or for all Price List.,
Discount Percentage in Transaction,
Discount Validity Based On,Validité de la remise basée sur
Discount cannot be greater than 100%,La remise ne peut pas être supérieure à 100%
Discount cannot be greater than 100%.,
Discount of {} applied as per Payment Term,
Discrepancy between General and Payment Ledger,Écart entre le grand livre général et le grand livre des paiements
Discretionary Reason,Raison discrétionnaire
Discussion Reply,Réponse à la discussion
Discussion Topic,Sujet de discussion
Dispatch Address Details,Détails de l'adresse d'expédition
Dispatch Address Template,Modèle d'adresse d'expédition
Display Depends On (JS),Affichage dépend de (JS)
Disposal date {0} cannot be before {1} date {2} of the asset.,La date de cession {0} ne peut pas être antérieure à la date {1} {2} de l'actif.
Distance UOM,UDM de distance
Distinct Item and Warehouse,Article et entrepôt distincts
Distinct unit of an Item,Unité distincte d'un article
Distribute Additional Costs Based On ,
Distribute Equally,Distribuer équitablement
Distribute Manually,Distribuer manuellement
Distributed Discount Amount,Montant de remise distribué
Distribution Frequency,Fréquence de distribution
Divider,Séparateur
Do Not Create New User,Ne pas créer de nouvel utilisateur
Do Not Include in Accounting Entries,Ne pas inclure dans les écritures comptables
Do Not Update Serial / Batch on Creation of Auto Bundle,Ne pas mettre à jour la série/le lot lors de la création du lot automatique
Do Not Use Batch-wise Valuation,Ne pas utiliser la valorisation par lot
Do not create new user if user with email does not exist in the system,Ne pas créer de nouvel utilisateur si l'utilisateur avec cet e-mail n'existe pas dans le système
Do not warn me again about {0},Ne plus m'avertir au sujet de {0}
Do you really want to close this loan,Voulez-vous vraiment clôturer ce prêt
Do you really want to release this loan security assignment?,Voulez-vous vraiment libérer cette affectation de garantie de prêt ?
Do you still want to enable immutable ledger?,Souhaitez-vous quand même activer le grand livre immuable ?
Do you still want to enable negative inventory?,Souhaitez-vous quand même activer le stock négatif ?
Do you still want to proceed?,Voulez-vous toujours continuer ?
Do you want to change valuation method?,Voulez-vous changer la méthode de valorisation ?
Do you want to submit the stock entry?,Voulez-vous soumettre l'écriture de stock ?
DocField,
DocPerm,
DocShare,
"DocStatus of the following states have changed:<br><strong>{0}</strong><br>
				Do you want to update the docstatus of existing documents in those states?<br>
				This does not undo any effect bought in by the document's existing docstatus.
				",
DocType Layout,Disposition du DocType
DocType Layout Field,Champ de disposition du DocType
DocType Missing,DocType manquant
DocType is a Table / Form in the application.,Un DocType est une table / formulaire dans l'application.
DocType must have atleast one field,Le DocType doit avoir au moins un champ
DocType not supported by Log Settings.,
DocType required,DocType requis
DocType {0} does not exist,Le DocType {0} n'existe pas
DocType {0} does not exist.,Le DocType {0} n'existe pas.
DocType {0} with company field '{1}' is already in the list,Le DocType {0} avec le champ société '{1}' est déjà dans la liste
DocType {} not found,DocType {} introuvable
DocTypes To Delete,DocTypes à supprimer
"DocTypes cannot be modified, please use {0} instead",
DocTypes that will NOT be deleted.,
DocTypes with a company field:,DocTypes avec un champ Société :
DocTypes without a company field:,
Doctype,Doctype
Doctype name is limited to {0} characters ({1}),
Document Count,Nombre de documents
Document Links Row #{0}: Could not find field {1} in {2} DocType,Liens du document ligne #{0} : impossible de trouver le champ {1} dans le DocType {2}
Document Links Row #{0}: Invalid doctype or fieldname.,Liens du document ligne #{0} : doctype ou nom de champ invalide.
Document Links Row #{0}: Parent DocType is mandatory for internal links,Liens du document ligne #{0} : le DocType parent est obligatoire pour les liens internes
Document Links Row #{0}: Table Fieldname is mandatory for internal links,Liens du document ligne #{0} : le nom de champ de table est obligatoire pour les liens internes
Document Name,Nom du document
Document Name must not be empty,Le nom du document ne doit pas être vide
Document No,N° de document
Document Saved,Document enregistré
Document Share Key,Clé de partage du document
Document Share Key Expiry (in Days),Expiration de la clé de partage du document (en jours)
Document Type already used as a dimension,Le type de document est déjà utilisé comme dimension
Document Type and Function are required to create a number card,
Document Types (Select Permissions Only),
Document Types and Permissions,Types de documents et permissions
Document Unlocked,Document déverrouillé
Document cannot be used as a filter value,Le document ne peut pas être utilisé comme valeur de filtre
Document follow is not enabled for this user.,Le suivi des documents n'est pas activé pour cet utilisateur.
